image_name	concepts
ehp.120-a204a.g001	C1704254;C0443013;C1720467;C3542466;C0489829;C1696103;C1704922;C0392366;C0228018;C1705501;C0012164;C3845898;C0262950
OpenVetJ-4-113-g001	C0009458;C1279083;C0034627;C0159710;C0750934;C0575044;C0223724;C0677540;C0003904;C0179144
OpenVetJ-4-113-g003	C1546747;C0750934;C0575044;C0224496;C0003904;C0179144
OpenVetJ-4-113-g004	C4050003;C4050004;C4050006;C0348801;C0575044;C0179144;C0700148;C0441848;C0441849;C0750934;C0441876;C0441842;C0441843;C0441841;C0441846;C0441847;C0441844;C0441845;C0441865;C0441861;C0224496;C0441869;C0849796;C0427626;C2826263;C0441859;C0441855;C0441854;C0441857;C0441856;C0441851;C4050005;C0441853;C0441852;C2826600;C0003904
OpenVetJ-4-113-g005	C0750934;C0333350;C0276828;C1552839;C0575044;C0155094;C0003904;C0179144
OpenVetJ-4-113-g006	C0410333;C2337640;C0750934;C0276828;C1552839;C0575044;C0020494;C1709684;C3670827;C0179144;C0439070;C0003904;C3496532
1476-7120-8-33-1	C1546709;C0203378;C0203379;C4283905;C0728811;C0225860;C0577573;C1269894;C2136992;C0577559;C0013524;C0013525
1476-7120-8-33-2	C1704254;C0009813;C3542466;C1261287;C1696103;C0225860;C1704922;C1444778;C0003956;C0011666;C1305624;C2684089;C1269894;C1269009
1476-7120-8-33-3	C0226670;C0010340;C1547308;C0413258;C1282056;C3542466;C0226682;C0226686;C0032074;C1704922;C0226669;C1456806;C0599880;C4281593;C1704254;C1696103;C1281661;C1281660;C1551396;C1547298;C0270724;C0034090;C0736882
1476-7120-8-33-4	C0203378;C0203379;C0802148;C0007952;C1269005;C0080194;C0225958;C1278934;C0225957;C1299322;C1706368;C0869784;C0013524;C2983687;C0699493;C0003501;C0445253;C1550557;C0770599;C0002374;C2059412;C2059413;C2059414;C2733223;C0003483;C3642345;C3642346
pone.0084480.g001	C0027530;C0015677;C0011334;C1305418;C0684335;C1281592;C3272929;C0723417;C2137077;C0701928;C0062074;C0812434;C0230445;C0279453
imcrj-9-057Fig1	C1815293;C0028778;C1713568;C3891555;C0040395;C2683183;C2087366;C4255126;C0002978;C1548816;C4283785;C0854571;C1110554;C0024636;C3245511;C0040405;C1441526;C0015811
imcrj-9-057Fig3	C0629561;C2087366;C0181691;C2825929;C0180112;C1279151;C1815293;C0160755;C3812802;C3255620;C1837463;C0018246;C1706368;C0274281;C0018792;C0376152;C0038449;C2683183;C4283785;C2135353;C1550557;C0447105;C2220266;C1546708;C0771936;C1713568;C1267282;C0816951;C0149796;C1516724;C0347681;C0347680;C2911690;C0184906;C0003842
imcrj-9-057Fig4	C1269029;C0629561;C0226827;C0392907;C2087366;C0036186;C2825929;C1278976;C0160755;C3812802;C3255620;C1837463;C1706368;C1717970;C1516724;C1550557;C0447105;C1546708;C0729538;C0771936;C0376152;C0347681;C0347680;C0184906
2176-9451-dpjo-21-02-00102-gf3	C1548003;C1962945;C1306645;C1705684;C0043299;C1548009
2176-9451-dpjo-21-02-00102-gf8	C4239263;C1550465;C4035123;C4239094;C4035170;C4239095;C3498912;C4239093;C1306645;C1968661;C0043299;C3640764;C1548003;C2827755;C1548009;C1962945
2176-9451-dpjo-21-02-00102-gf12	C1306645;C1548003;C1548009;C0043299;C1962945
CRIM.PEDIATRICS2013-254089.001	C1550655;C4069677;C4084721;C0797795;C1578485;C1578486;C0945059;C0476545;C0486201;C0367982;C2237060;C1508127;C0430385;C0484664;C2051406;C2055374;C1315980;C0550215;C0364022;C0945034;C0797796;C1315924;C0436567;C0427821
CRIM.PEDIATRICS2013-254089.002	C1692321;C4069677;C4084721;C0026018;C3671259;C0242031;C0797795;C0150312;C0945059;C1546620;C0476545;C0486201;C0367982;C2237060;C1508127;C1636667;C1706368;C2240374;C0200638;C0484664;C1306759;C0332448;C0552546;C2051406;C2055374;C0181839;C1315980;C0550215;C0364022;C1550557;C0702249;C0945034;C0797796;C1315924;C0436567;C0427821;C1550634;C0392148;C0014458;C0014457
IJU-29-253-g002	C0841652;C0841651;C0412588;C0412585;C0741025;C3203995;C0412604;C0817096;C0202823;C0040405;C0441633;C0436539;C0202657;C2826292;C0040398;C0034606;C0202691;C1608329;C1853761;C0841647;C1956110;C0153676;C1846574;C0436480;C0412620;C0202661;C0202660;C0412628;C0870067;C1441536;C1441534;C0412649;C0860888;C0475322;C0202659;C3833383;C1527391
medi-95-e5362-g004	C2314960;C2123221;C0243032;C0024485;C0202756;C0846477;C1658520;C0336660;C0687374;C0412697;C0412696;C0412695;C0412694;C0412693;C2315867;C0203201;C0412699;C0412698;C4041000;C4274375;C1705733;C1135565;C2031035;C1634512;C3472340;C2315179;C1960255;C2315149;C0202688;C1637834;C0879554;C2106285;C2315895;C3850007;C2454646;C2960779;C1960809;C0282596;C2121332;C2121336;C2121335;C4285894;C3856948;C2455745;C0162734;C2315957;C1656864;C0203120;C2960591;C2080397;C0412712;C0412713;C0412710;C0412716;C0412717;C0412714;C0412715;C2315144;C0202826;C3890166;C2315944;C4285895;C2028442;C0412692;C0412705;C0436481;C0412707;C0412706;C0412701;C0344104;C0412703;C0412702;C0412709;C0412708;C0202762;C2123191;C1136216;C2985394;C0412721;C4275272;C1691007;C2123218;C2123212;C3164060;C2123210;C2123211;C2123217;C0442974;C4076336;C3898477;C1551403;C2123192;C0412675;C0412674;C0177803;C0376335;C0584863;C2123209;C2117023;C2123207;C3698350;C2315192;C2110143;C2031034;C2316169;C2031033;C0436428;C2058238;C2959701;C3877806;C0412685;C0412686;C0412688;C0412689;C1690005;C0412700
medi-95-e5362-g005	C2699333;C0558145;C0678861;C0243032;C0581544;C0853735;C0202895;C1536105;C0179069;C0436539;C0596926;C0005839;C0024219;C0034604;C0861001;C0232225;C0205161;C0853626;C0002978;C2698497;C0231683;C0008795;C1550457;C1690968;C1553386;C1704258;C1551394;C0232232;C0860782;C0860787;C1444574;C0008307;C1873497
medi-95-e5362-g006	C0015726;C0015450;C4042812;C1510508;C0015252;C2926606;C3899237;C2825141;C0243095;C1552858;C0423899;C3539655;C1281591;C1837463;C1950935;C1551341;C0376152;C0231286;C0021889;C1261141;C1135564;C0037088;C0277598;C0430855;C0430854;C1546708;C0024090;C0771936;C0728940;C1261259;C3160739;C0700320;C0222679;C2004459;C1708556;C1444656
tropmed-85-396-g001	C1547965;C0027583;C3263723;C1550655;C1707944;C0021501;C0043251;C0496869;C1278921;C0013303;C0153426;C4297013;C1550680;C0043250;C1553496;C1578485;C1578486;C0587668;C0543467
tropmed-85-396-g002	C0940415;C1550512;C1550655;C1578485;C0446617;C1578486;C0941175;C0598240
UA-7-236-g001	C1298825;C0577573;C0235957;C0042075;C2087366;C2749404;C1706368;C1264109;C1334928;C1550557;C0728811;C0456973;C0412620;C1267482;C2136992;C1546709;C3507784;C0508001;C0022646;C4283905;C0577559
UA-7-236-g002	C0235957;C0849835;C0019080;C1560692;C1861265;C0015402;C1706368;C1334928;C0017565;C0728811;C2749404;C2136992;C0577573;C0404831;C0017181;C1880931;C0271412;C1546709;C1550557;C4283905;C0577559
UA-7-236-g003	C2237159;C2987494;C4068891;C0486616;C0027651;C0042383;C1558950;C0183235;C4068833;C0005847;C1704653;C1578706;C3273930;C0723285
UA-7-236-g004	C0035864;C0035863;C1335569
UA-7-236-g005	C1552835;C3539106;C1704653;C3537731;C3498229;C1704788;C3843716;C0244399;C0042034;C1550557;C0719338;C1706368;C2605207;C3833383;C3496276;C3496277;C0231218;C3496275
UA-7-236-g006	C1514241;C4287909;C1446409;C0027651;C2986463;C1141900;C0853059;C0856536;C1704653;C1578706;C3273930;C1140156;C0427629
UA-7-236-g007	C1514241;C4287909;C1446409;C0027651;C2986463;C1141900;C0853059;C0856536;C1704653;C0208804;C1578706;C3273930;C4049944;C0427629
lra-3-129f1	C1815293;C0028778;C1713568;C0447050;C1550655;C2683183;C0854571;C0226025;C0002978;C1548816;C4283785;C4255126;C3891555;C1110554;C0024636;C0049903;C1578485;C1578486;C3843918;C1706255
CRIRH2016-1041787.001	C3263700;C0302828;C0398877;C1293284;C0841296;C1261298;C0850126;C0574830;C0399243;C0003893;C1293364;C0229749;C1293304;C1293751;C1293243;C1288284;C0188139;C0040405;C0034079;C0845672;C0740941;C0225758;C0225756;C0498276;C0441513;C1261077;C1261075;C0565460;C0198062;C2066608;C1293714;C0024109;C2066605;C0024115;C0177601;C1537038;C1442085;C0396102;C0185317;C3827002;C2087366;C1293398;C1293544;C1293697;C1293190;C1293191;C0524865;C2328730;C1278908;C0188141;C0188140;C3840851;C0729233;C0748167;C0748165;C0748164;C1293283;C0748162;C0845620;C0403876;C0489950;C1281645;C1281644;C1293727;C0817096;C1293724;C1293534;C1293386
kjtcs-47-66-g001	C2066758;C2062692;C0155675;C0334533;C2062349;C2702529;C0744282;C0431420;C0817923;C0230415;C0817921;C0242083;C0816300;C3163846;C0230442;C0926308
12015_2013_9493_Fig5_HTML	C4284072;C0430400;C0518505;C0085196;C0282547;C0201989;C3810842;C1507293;C1951340;C2984968;C3833453;C0683457;C0487602;C0057142;C3244315;C0741302;C4083138;C1706368;C0722436;C0522772;C0242349;C0013030;C0200655;C3537731;C1139184;C1507248;C0491816;C2164108;C2239212;C3687909;C2242979;C1550557;C0813154;C0282151;C1184743;C3495458;C1561538;C0449900;C0544711;C0700329;C0303920;C1262035;C0021045;C0178601;C1522411;C3889825;C1704653;C0332575;C0038128;C0009924;C1705175;C0066557
medi-95-e4362-g002	C0039985;C2087366;C3665494;C0024867;C0177737;C1114557
medi-95-e4362-g003	C3856427;C1287300;C0419882;C0419175;C0455216;C0200149;C0430356;C0013853;C0395004;C0031809;C0376306;C0080142;C0430067;C0582103;C0436149;C0260880;C1507248;C0436125;C0436144;C1507293;C3687089;C0558507;C0040578;C0449900;C0278350;C0558821;C4272891;C0199262;C0009924;C1185740
medi-95-e4362-g004	C4083257;C1736924;C0412588;C3701996;C0577027;C0412618;C2183251;C0202823;C0021853;C0412631;C0412630;C3714551;C0412632;C4075845;C0154060;C0040405;C0412638;C0412611;C0034606;C0872393;C2826292;C0040398;C0729619;C3839692;C1706368;C2181323;C1960244;C0202691;C0181687;C0153943;C0496905;C1853761;C4041317;C3203982;C0412594;C1956110;C0582945;C1846574;C1550557;C2350281;C3833383;C0412620;C0412621;C0936234;C0038354;C0412604;C0412644;C0412628;C0412629;C0008794;C2141917;C0412603;C0412640;C0412641;C0412643;C1959841;C0412645;C0412647;C0412648;C2717955;C1278920;C0860888;C2959990;C0038351;C0412649;C0441633;C2315673;C0230128;C2316004;C2315672
CRIM.SURGERY2013-132726.001	C1704254;C3542466;C1696103;C0001624;C1704922;C0022665;C0040405
CRIM.SURGERY2013-132726.002	C1704254;C2702402;C3542466;C1696103;C0018944;C0001624;C1704922;C1962958;C0885519;C1706368;C0022665;C1145756;C1550557;C0040405
CRIM.SURGERY2013-132726.003	C3814390;C0587668;C0543467;C2698634
materials-03-00467-g017	C1706368;C0007010;C0523702;C0043194;C1550557
materials-03-00467-g018	C0063083;C0440049;C0007010;C0523702;C1550557;C1706368;C0043194
materials-03-00467-g019	C0523702;C0043194
materials-03-00467-g020	C1279083;C0034627;C0523702;C0159710;C0522247;C0043194
elife06181fs001	C0078040;C2699477;C0950459;C0011546;C2962041;C0718247;C0427896;C0231519;C2926604;C0285452;C0228530;C1533132;C0240795;C1528013;C1705555;C1705318;C1546778;C0486616;C3244313;C1706368;C0029957;C0681324;C3830160;C3493503;C1261381;C1550557;C0599749;C0013443;C0993621;C0150305;C0547070;C1320102;C3834263;C1515974;C0556030;C1299583;C0056561;C1561964;C0439857;C4054351;C0162655;C2347268
elife06181fs002	C0629561;C2699477;C0015252;C1880011;C0427896;C1533132;C1705318;C1546778;C3255620;C3244313;C1706368;C0728940;C0013443;C3493503;C0718247;C2962041;C3834263;C2346927;C1550557;C1272751;C1320102;C1515974;C4086634;C0056561;C0185115
BMRI2015-834079.005	C0303920;C0205770;C3812802;C0047123;C0243144;C0178539;C0670880;C0016320
CRIM.PEDIATRICS2012-124838.001	C0745348;C0340489;C0269709;C1883717;C0729790;C1960151;C2189285;C0151636;C1282310;C1963067;C0059422;C1623258;C0018827;C0264902;C0264903;C0750191;C0233276;C4050052;C0018064;C4015486;C0233256;C0155709;C1560315;C1560314;C1706368;C1560316;C1560313;C1560312;C0426150;C2926591;C0488307;C1550557;C3468561;C0681497;C1968660;C3176365;C1281999;C0344434;C4015977;C1411088;C0233269;C0033036;C0694539;C4053878;C1521728;C1389312;C4017659;C0004238;C1388399;C0454518;C0233302;C0013798
CRIM.PEDIATRICS2012-124838.002	C0059422;C2041122;C0018064;C0013778;C0013798;C1960142;C1623258;C0232201
jap-8-70-g002	C3542499;C2699333;C0268468;C0034341;C0034345;C0175683;C1865145;C0457166;C2936797;C1971019;C0268118;C1547226;C0342870;C3280642;C2676232;C3280641;C0220754;C4085643;C2718304;C3499012;C3499011;C0342386;C1291230;C0220992;C1550457;C3496406;C0015519;C0398777;C0342686;C2676285;C2698970;C3887992;C0268124;C0268125;C0231683;C0751202;C0268603;C0599035;C0268601;C0268600;C0342769;C3165209;C0592924;C0558145;C0684324;C0023759;C0020621;C0271629;C0268193;C2717836;C2698969;C2698968;C0456378;C0032827;C3502055;C2698967;C1551394;C0268524;C0343047;C2025557;C3151466;C0162429;C0008533;C2936779;C0162538;C0162539;C0265325;C1536500;C0162531;C1843920;C0239989;C0023817;C0340968;C4082171;C0268621;C3151078;C1969809;C0019069;C0268147;C3151189;C0221757;C0000744;C2346416;C0860904;C0152322;C1959620;C0268543;C0271561;C0268237;C3150902;C0268255;C1513374;C0268547;C0268542;C1283620;C0398595;C1849507;C0026705;C1860042;C0019972;C3499010;C0085132;C0441886;C0441887;C3280527;C1317574;C0017922;C0017921;C1852529;C0441888;C0268225;C2713546;C0206307;C0020676;C3899844;C0272339;C3711378;C0002986;C0342803;C0723893;C2698497;C0878676;C0205161;C0268418;C4282398;C0597143;C3150275;C1551393;C1841972;C0268490;C3151080;C0015526;C3665349;C0039585;C1873497;C0015523;C1970848;C1835849;C0399080;C0152321;C3151082;C1848029;C2939465;C1864694;C0227759;C0268487;C4049705;C4049706;C3280586;C3279716;C1332655;C0268575;C0085257;C1316572;C0268579;C0392607;C1969443;C0751436;C1961835;C0751434;C1861101;C1855796;C1553386;C3492932;C0015503;C0457165;C0043208;C4283841
medscimonit-22-3106-g007	C0030756;C0175208;C0393040;C3542953
jiufd-050-049-e003	C0015726;C2964201;C1315444;C1697447;C3495404;C1510508;C0025638;C0521521;C0191850;C3670029;C1536047;C1328018;C0007979;C0564832;C0750484;C1997216;C1821570;C1706368;C0264027;C0024693;C0266968;C0024689;C0332128;C2825142;C0741073;C0477686;C0445356;C0423899;C0026367;C0410365;C0477688;C1550557;C0087111;C0233492;C0029443;C0029445;C1550309;C0237849;C0000589;C0264054;C0749501;C3259599;C0043240;C1261259;C0227123;C0024687;C0184921;C0973352;C0184922;C0043194;C0158371;C2711248;C0445223
jiufd-050-049-e004	C0175649;C0524491;C0449874;C0182432;C0019560;C1880011;C0015417;C0182450;C0687710;C3876037;C0525024;C0005557;C0347948;C0392806
jiufd-050-049-e005	C1403208;C0015417;C0029453;C1110554;C0687710;C0449874;C0019560;C0175649;C0524491;C0347948;C1706368;C3876037;C0028778;C1880011;C0182432;C1548802;C0024636;C0005557;C0854571;C0182450;C0525024;C1550557;C0392806
jiufd-050-049-e006	C3887532;C0235394;C0015663;C0041582;C0006625
cvja-24-172-g001	C0013516;C0869757;C0203378;C0203379;C0183129;C1269006;C0036305;C2022969;C2022578;C2022421;C2022422;C0577800;C1441790;C0849666;C0428820;C0190071;C2040661;C2243117;C0153162;C0396899;C0026264;C0577798;C0396903;C2022577;C0396936;C0225926;C0263642;C0013524;C0040960;C1299467;C0935616
cvja-24-172-g002	C2022577;C0013516;C0026264;C0849666;C0203379;C0935616;C2243117;C0183129;C0203378;C1706368;C0263642;C0013524;C0036305;C1269004;C2022969;C2022578;C2022421;C1550557;C2040661;C2022422
cvja-24-173-g003	C0747258;C0545747;C0489876;C0923924;C0923925;C0203378;C0457259;C0397024;C0034052;C1269007;C0183290;C1550557;C0503367;C1280632;C1299323;C0225936;C1706368;C0225935;C1305159;C0489875;C0203379;C0263642;C0226054;C0013524;C0013525;C0034086;C0160696;C0004457;C1856123;C0458354;C3890179;C3655449;C1269026;C0229755;C0349013;C1282007;C1269883;C0371626;C0003861;C0225442;C0423633;C0460005;C1269884;C0226069;C0185114;C0428819;C0503867
TOCMJ-2-70_F3	C4019269;C0149596;C2189285;C0007876;C0018827;C1267465;C1552858;C0308718;C1995013;C1564718;C4266378;C0750190;C0429001;C3498229;C0596928;C0148582;C0015252;C1546554;C1551341;C0226667;C0935624;C0007144;C1550512;C2825199;C0153417;C0445251;C1552840;C0507618;C1546701;C0700221;C1550320;C0598240;C0006901;C0240341;C0728940;C0394181;C0751651;C4053878;C0700320;C0018787;C0332219;C1262603;C0728976;C1517569;C3496276;C3496277;C0184905;C3496275
TOCMJ-2-70_F4	C4019269;C0221874;C0149596;C0004763;C2189285;C0007876;C0280022;C0018827;C1267465;C1546554;C0281567;C0241863;C0750190;C0429001;C0991876;C0441843;C0596928;C1706368;C1995013;C0015252;C1706515;C1317574;C1551341;C0086972;C0226667;C0333250;C0935624;C0007144;C1550512;C0240341;C1552858;C2825199;C0153417;C1095984;C1316572;C0445251;C1550557;C0507618;C1704653;C0591488;C3805681;C1948490;C1550320;C0598240;C0006901;C2826263;C0719858;C0728940;C2316467;C0394181;C0751651;C4050026;C4053878;C0700320;C4048252;C0018787;C0558130;C1262603;C1517569;C0332550;C0162367;C1533577;C0184905
TOCMJ-2-70_F5	C4019269;C0149596;C2189285;C0007876;C0018827;C1267465;C1552858;C0241863;C1550320;C0429001;C0441843;C0596928;C1706368;C1995013;C0015252;C1706515;C1551341;C0226667;C0007144;C1550512;C0240341;C2825199;C0153417;C0445251;C1550557;C0507618;C0591488;C0750190;C0598240;C2826263;C0719858;C0728940;C0394181;C0751651;C4050026;C4053878;C0700320;C0018787;C1262603;C0024348;C1517569;C0332550;C0184905
TOCMJ-2-70_F6	C0237338;C0241863;C0237133;C1556055;C0441843;C0700062;C0700063;C0700060;C1551341;C0226667;C0237221;C0237228;C0237305;C1546725;C1547233;C1948178;C1547309;C0394181;C0751651;C0237387;C0237142;C0237380;C3496276;C3496277;C3496275;C0237318;C0237094;C2189285;C2825199;C0237255;C2598149;C1547241;C1561608;C1546840;C0237155;C1706515;C1948180;C1948181;C0728940;C1948167;C3537731;C0237369;C1948168;C1948169;C0445251;C0237361;C0507618;C0237247;C1550320;C0719858;C0237169;C1546836;C0237162;C1549110;C0237161;C0591488;C0332550;C1948176;C4019269;C1948174;C1948173;C0149596;C1948171;C1948170;C0237373;C1948179;C0007876;C0237276;C1547267;C1549063;C1552858;C1547304;C3498229;C0237178;C1868670;C0007144;C0240341;C4283785;C0015252;C0153417;C0719338;C1547272;C0750190;C0598240;C0700320;C0018787;C1262603;C0237357;C0018827;C1267465;C1815293;C0429001;C1955473;C0596928;C1995013;C0237185;C1547281;C1550512;C0237206;C1547994;C0237324;C1948490;C3539125;C2826263;C0237283;C4050026;C4053878;C0237289;C1517569;C0184905
TOCMJ-2-70_F7	C4019269;C0149596;C2189285;C0007876;C0018827;C1267465;C1552858;C0241863;C4048267;C1550320;C0429001;C3498229;C0441843;C0596928;C1706368;C1995013;C0015252;C1551341;C0502414;C0226667;C3537731;C0007144;C1550512;C0240341;C2825199;C0153417;C0445251;C1550557;C0719338;C0507618;C3541864;C0750190;C0598240;C2826263;C0719858;C0728940;C0394181;C0751651;C4053878;C0700320;C0600661;C0018787;C1262603;C1517569;C0332550;C3496276;C3496277;C0184905;C3496275
TOCMJ-2-70_F8	C4019269;C0149596;C0202098;C2189285;C2739803;C0007876;C1579433;C0021641;C3537244;C0018827;C1267465;C1552858;C0439070;C0241863;C2337640;C1550320;C0429001;C0596928;C0720996;C1995013;C0015252;C1533581;C1551341;C0226667;C1444662;C3537731;C0007144;C1550512;C0240341;C2825199;C0153417;C0445251;C4049919;C0719338;C0507618;C0558130;C0136161;C1970187;C0750190;C0451119;C0598240;C0012634;C0719858;C0728940;C0394181;C0751651;C4049994;C4053878;C0700320;C0018787;C0276828;C1552839;C1262603;C1517569;C3714501;C0332550;C0184905;C3496532
TOCMJ-2-70_F9	C0240341;C0027996;C0042874;C0241863;C0042879;C2936884;C0441843;C0078364;C0086605;C1142098;C1551341;C0035527;C1142562;C4085655;C2064899;C0592037;C0042866;C0935624;C0006901;C0394181;C0751651;C0003968;C3714503;C2189285;C0030342;C3537249;C0523631;C1995013;C1552858;C0042890;C0226667;C1706515;C0077410;C0728940;C0005575;C3714803;C0445251;C0507618;C1546701;C1550320;C0087163;C0719858;C0087161;C0042889;C1511790;C0700221;C3265062;C1709157;C0149596;C0042839;C0028027;C0007876;C2825076;C1546554;C3714648;C3714647;C0015252;C0427131;C0008318;C0025270;C0202251;C0201898;C0087162;C0523979;C0012319;C0664095;C2700257;C2700256;C2700255;C0373745;C0031862;C0750190;C0598240;C0008405;C0700287;C3714656;C0700320;C0771001;C0033218;C0016410;C0078381;C0078382;C0014695;C0310588;C0018827;C1267465;C0442726;C0429001;C1707820;C0087130;C0596928;C3541380;C2825199;C1550512;C3714687;C0373727;C0591488;C0373720;C1948490;C2826263;C3539771;C4050026;C4053878;C0919758;C1517569;C0184905
TOCMJ-2-70_F10	C0221874;C0240341;C4049919;C0027996;C0042874;C0280022;C0348801;C4050005;C0241863;C0042879;C0441848;C0441849;C2936884;C0441842;C0441843;C0441841;C0441846;C0441847;C0441844;C0078364;C0031862;C1142098;C1551341;C0403592;C0035527;C1142562;C0441865;C2064899;C0592037;C0042866;C1533577;C0441859;C0394181;C0751651;C0441855;C0441854;C0441857;C0441856;C0441851;C0441853;C0441852;C4049994;C0003968;C3714503;C3714501;C2189285;C0030342;C3537249;C3537244;C0523631;C1995013;C0042890;C0226667;C0086605;C0077410;C1533581;C0728940;C0333250;C0005575;C3714803;C0445251;C1550557;C0427626;C0507618;C1546701;C1550320;C0087163;C0719858;C0087161;C0991876;C0042889;C1550637;C0700221;C3265062;C4019269;C1709157;C0149596;C0202098;C0042839;C2739803;C0028027;C0007876;C0021641;C2825076;C1552858;C3714648;C0441845;C3714647;C1706368;C0015252;C0008318;C0025270;C0202251;C0201898;C0007144;C0087162;C0523979;C0153417;C0012319;C0664095;C2700257;C2700256;C2700255;C0373745;C0750190;C0598240;C0008405;C3714656;C4050003;C4050004;C0700320;C4050006;C0018787;C0771001;C0033218;C1262603;C0016410;C0078381;C0078382;C0014695;C0310588;C1579433;C4048252;C0018827;C1267465;C0429001;C3496436;C0020494;C3541380;C0441861;C2825199;C0441869;C1550512;C0281567;C3714687;C0373727;C0373720;C2677099;C3539771;C1546634;C4053878;C1552840;C0441876;C0919758;C1517569;C0162367;C0596928;C0184905
